"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"taxonRank"	"lifeStage"	"occurrenceRemarks"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Coccolithales  non.det"	"Occurrence"	45289.3047120419	13	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	1132.23261780105	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	3483.79267015707	1	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	87.0948167539267	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Cryptophyceae sp. 6-10um"	"Occurrence"	20902.7560209424	6	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	522.56890052356	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 11-15um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Cryptophyceae sp. 11-15um"	"Occurrence"	24386.5486910995	7	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	609.663717277487	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"			2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	13935.1706806283	4	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	348.379267015707	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"≤5um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Flagellatae"	"Occurrence"	188124.804188482	54	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	4703.12010471204	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Flagellatae"	"Occurrence"	187489.637569061	51	0.000272015033263982	"l"	"present"	"verified"	181	16635.11	25	1000	1	4687.24093922652	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"11-15um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Flagellatae"	"Occurrence"	6967.58534031414	2	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	174.189633507853	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. ≤10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Gymnodinium sp. ≤10um"	"Occurrence"	3483.79267015707	1	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	87.0948167539267	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Gymnodinium sp. 10-20um"	"Occurrence"	17418.9633507853	5	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	435.474083769634	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. galeatum"	"sp. cf. galeatum"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	10451.3780104712	3	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	261.28445026178	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	"sp. cf. wulfii"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	3483.79267015707	1	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	87.0948167539267	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"			2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	3483.79267015707	1	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	87.0948167539267	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Heterocapsa  sp."	"Occurrence"	3483.79267015707	1	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	87.0948167539267	"Niskin bottle"	"phytoplankton"	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	593.852307692308	3	0.005052703585087529	"l"	"present"	"verified"	65	321.61	25	1000	1	14.8463076923077	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	13935.1706806283	4	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	348.379267015707	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Prasinophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"	"Prasinophyceae sp. 6-10um"	"Occurrence"	10451.3780104712	3	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	261.28445026178	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp. cf. P. virginica"	"sp. cf. virginica"	2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	6967.58534031414	2	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	174.189633507853	"Niskin bottle"	"phytoplankton"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Telonema"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-904"		"Occurrence"	6967.58534031414	2	0.0002870434881404451	"l"	"present"	"verified"	191	16635.11	25	1000	1	174.189633507853	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Algirosphaera robusta"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	74485.5671641791	15	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1862.13917910448	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Calliacantha natans"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	4965.70447761194	1	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	124.142611940299	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Choanoflagellida"	"indet."		2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Choanoflagellida non det."	"Occurrence"	29794.2268656716	6	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	744.855671641791	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Coccolithales  non.det"	"Occurrence"	248285.223880597	50	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	6207.13059701493	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	4965.70447761194	1	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	124.142611940299	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Cryptophyceae sp. 6-10um"	"Occurrence"	54622.7492537314	11	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1365.56873134328	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 11-15um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Cryptophyceae sp. 11-15um"	"Occurrence"	114211.202985075	23	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	2855.28007462687	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Dinobryon faculiferum"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	19862.8179104478	4	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	496.570447761194	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"≤5um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Flagellatae"	"Occurrence"	336062.828282828	50	0.00014878170327698462	"l"	"present"	"verified"	99	16635.11	25	1000	1	8401.57070707071	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Flagellatae"	"Occurrence"	432080.779220779	50	0.00011571910254876583	"l"	"present"	"verified"	77	16635.11	25	1000	1	10802.0194805195	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"11-15um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Flagellatae"	"Occurrence"	19862.8179104478	4	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	496.570447761194	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. ≤10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Gymnodinium sp. ≤10um"	"Occurrence"	49657.0447761194	10	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1241.42611940299	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Gymnodinium sp. 10-20um"	"Occurrence"	59588.4537313433	12	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1489.71134328358	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 21-30um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Gymnodinium sp. 21-30um"	"Occurrence"	64554.1582089552	13	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1613.85395522388	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	"sp. cf. simplex"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	14897.1134328358	3	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	372.427835820896	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	"sp. cf. wulfii"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	34759.9313432836	7	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	868.99828358209	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium galeatum"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	9931.40895522388	2	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	248.285223880597	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	24828.5223880597	5	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	620.713059701493	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	176.257534246575	1	0.005674574795559839	"l"	"present"	"verified"	73	321.61	25	1000	1	4.40643835616438	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Heterocapsa"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Heterocapsa  sp."	"Occurrence"	139039.725373134	28	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	3475.99313432836	"Niskin bottle"	"phytoplankton"	"species"		
0	10		"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	881.287671232877	5	0.005674574795559839	"l"	"present"	"verified"	73	321.61	25	1000	1	22.0321917808219	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	44691.3402985075	9	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	1117.28350746269	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Prasinophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Prasinophyceae sp. 6-10um"	"Occurrence"	9931.40895522388	2	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	248.285223880597	"Niskin bottle"	"phytoplankton"	"species"		
0	10		"iopan.pl"	"cells/l"	"Pseudo-nitzschia"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	176.257534246575	1	0.005674574795559839	"l"	"present"	"verified"	73	321.61	25	1000	1	4.40643835616438	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Eukaryota"	"incertae sedis"		2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Indeterm spores"	"Occurrence"	9931.40895522388	2	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	248.285223880597	"Niskin bottle"	"phytoplankton"		"spores"	
0	10		"iopan.pl"	"cells/l"	"Strombidiidae"	"indet."		2013	"MOSJ2013"	"R1"	"MOSJ13-905"	"Strombididae"	"Occurrence"	528.772602739726	3	0.005674574795559839	"l"	"present"	"verified"	73	321.61	25	1000	1	13.2193150684932	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	24828.5223880597	5	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	620.713059701493	"Niskin bottle"	"phytoplankton"	"species"		
0	60		"iopan.pl"	"cells/l"	"Telonema"	"sp."	"sp."	2013	"MOSJ2013"	"R1"	"MOSJ13-905"		"Occurrence"	4965.70447761194	1	0.00020138129534460545	"l"	"present"	"verified"	134	16635.11	25	1000	1	124.142611940299	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Dinobryon spp. cyst"	"Occurrence"	9328.09906542056	6	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	466.404953271028	"Niskin bottle"	"phytoplankton"	"species"	"cyst"	
50	10	50	"iopan.pl"	"cells/l"	"Ciliophora"	"indet. sp. >30"	"sp. >30"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Ciliophora non det sp. >30"	"Occurrence"	94.6088235294118	1	0.01057181057802929	"l"	"present"	"verified"	68	321.61	50	1000	1	4.73044117647059	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Cryptophyceae sp. 6-10um"	"Occurrence"	4664.04953271028	3	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	233.202476635514	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"≤5um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Flagellatae"	"Occurrence"	31093.6635514019	20	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	1554.68317757009	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Flagellatae"	"Occurrence"	188531.246666667	51	0.00027051218777633576	"l"	"present"	"verified"	90	16635.11	50	1000	1	9426.56233333333	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. ≤10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Gymnodinium sp. ≤10um"	"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Gymnodinium sp. 10-20um"	"Occurrence"	62187.3271028037	40	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	3109.36635514019	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. galeatum"	"sp. cf. galeatum"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"		"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	"sp. cf. gracilentum"	2013	"MOSJ2013"	"R2"	"MOSJ13-1001"		"Occurrence"	27984.2971962617	18	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	1399.21485981308	"Niskin bottle"	"phytoplankton"	"species"		
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"			2013	"MOSJ2013"	"R2"	"MOSJ13-1001"		"Occurrence"	1554.68317757009	1	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	77.7341588785047	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Leucocryptos marina"			2013	"MOSJ2013"	"R2"	"MOSJ13-1001"		"Occurrence"	1380.50705394191	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"R2"	"MOSJ13-1001"		"Occurrence"	94.6088235294118	1	0.01057181057802929	"l"	"present"	"verified"	68	321.61	50	1000	1	4.73044117647059	"Niskin bottle"	"phytoplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Strombidiidae"	"indet."		2013	"MOSJ2013"	"R2"	"MOSJ13-1001"	"Strombididae"	"Occurrence"	283.826470588235	3	0.01057181057802929	"l"	"present"	"verified"	68	321.61	50	1000	1	14.1913235294118	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Dinobryon spp. cyst"	"Occurrence"	39062.2016194332	29	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	1953.11008097166	"Niskin bottle"	"phytoplankton"	"species"	"cyst"	
25	10	25	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	1	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Ciliophora non det 1"	"Occurrence"	100.521875	1	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	1000	1	5.02609375	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Ciliophora"	"indet. cf. Didinium sp."	"2 cf. Didinium sp."	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Ciliophora non det 2 cf. Didinium sp."	"Occurrence"	100.521875	1	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	1000	1	5.02609375	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Coccolithales  non.det"	"Occurrence"	2693.94493927125	2	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	134.697246963563	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	12122.7522267206	9	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	606.137611336032	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Cryptophyceae sp. 6-10um"	"Occurrence"	10775.779757085	8	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	538.788987854251	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"≤5um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Flagellatae"	"Occurrence"	63307.7060728745	47	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	3165.38530364372	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Flagellatae"	"Occurrence"	68695.595951417	51	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	3434.77979757085	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"11-15um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Flagellatae"	"Occurrence"	1346.97246963563	1	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	67.3486234817814	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. ≤10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Gymnodinium sp. ≤10um"	"Occurrence"	9428.80728744939	7	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	471.44036437247	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"	"Gymnodinium sp. 10-20um"	"Occurrence"	32327.3392712551	24	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	1616.36696356275	"Niskin bottle"	"phytoplankton"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	"sp. cf. gracilentum"	2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	16163.6696356275	12	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	808.183481781377	"Niskin bottle"	"phytoplankton"	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Leegaardiella sol"			2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	100.521875	1	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	1000	1	5.02609375	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	201.04375	2	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	1000	1	10.0521875	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"			2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	201.04375	2	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	1000	1	10.0521875	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Monosiga marina"			2013	"MOSJ2013"	"R2"	"MOSJ13-1002"		"Occurrence"	1346.97246963563	1	0.0007424056708972769	"l"	"present"	"verified"	247	16635.11	50	1000	1	67.3486234817814	"Niskin bottle"	"phytoplankton"			
10	10	10	"iopan.pl"	"cells/l"	"Ciliophora"	"indet. cf. Didinium sp."	"2 cf. Didinium sp."	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Ciliophora non det 2 cf. Didinium sp."	"Occurrence"	473.044117647059	5	0.01057181057802929	"l"	"present"	"verified"	68	321.61	50	1000	1	23.6522058823529	"Niskin bottle"	"phytoplankton"			
10	10	10	"iopan.pl"	"cells/l"	"Ciliophora"	"indet. sp. >30"	"sp. >30"	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Ciliophora non det sp. >30"	"Occurrence"	189.217647058824	2	0.01057181057802929	"l"	"present"	"verified"	68	321.61	50	1000	1	9.46088235294118	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	"non.det"	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Coccolithales  non.det"	"Occurrence"	16739.7333333333	8	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	836.986666666667	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	"sp."	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"		"Occurrence"	8369.86666666667	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.493333333333	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Cryptophyceae"	"sp."	"sp. 6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Cryptophyceae sp. 6-10um"	"Occurrence"	10462.3333333333	5	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	523.116666666667	"Niskin bottle"	"phytoplankton"	"species"		
10	60	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"≤5um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Flagellatae"	"Occurrence"	79513.7333333333	38	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	3975.68666666667	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"6-10um"	2013	"MOSJ2013"	"R2"	"MOSJ13-1003"	"Flagellatae"	"Occurrence"	126625.464179104	51	0.0004027625906892109	"l"	"present"	"verified"	134	16635.11	50	1000	1	6331.27320895522	"Niskin bottle"	"phytoplankton"			
