"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"occurrenceRemarks"	"previousIdentifications"	"lifeStage"	"magnification"
50	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"KB0"	"MOSJ12-194"		"Occurrence"	56.4228070175439	1	0.017723329498460866	"l"	"present"	"verified"	114	321.61	50	1000	1	2.82114035087719	"Niskin bottle"	"phytoplankton"	50				
50	"iopan.pl"	"cells/l"	"Torodinium robustum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-194"		"Occurrence"	56.4228070175439	1	0.017723329498460866	"l"	"present"	"verified"	114	321.61	50	1000	1	2.82114035087719	"Niskin bottle"	"phytoplankton"	50				
50	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-194"	"species"	"Occurrence"	56.4228070175439	1	0.017723329498460866	"l"	"present"	"verified"	114	321.61	50	1000	1	2.82114035087719	"Niskin bottle"	"phytoplankton"	50				
50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"3-7um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-194"		"Occurrence"	6933.09887640449	7	0.0010096495268260475	"l"	"present"	"verified"	89	4407.47	50	1000	1	346.654943820225	"Niskin bottle"	"phytoplankton"	50		"Biflagellatae"		
50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-194"	"species"	"Occurrence"	21789.7393258427	22	0.0010096495268260475	"l"	"present"	"verified"	89	4407.47	50	1000	1	1089.48696629214	"Niskin bottle"	"phytoplankton"	50		"Gymnodinium sp. 10-20um"		
	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	577.248717948718	7	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	28.8624358974359	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	"Non det. 40-50um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	577.248717948718	7	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	28.8624358974359	"Niskin bottle"	"phytoplankton"			"Ciliophora non det Non det. 40-50um"		
	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"	"species"	"Occurrence"	247.392307692308	3	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	12.3696153846154	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Mesodinium rubrum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	82.4641025641026	1	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	4.12320512820513	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"	"species"	"Occurrence"	247.392307692308	3	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	12.3696153846154	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Parafavella gigantea"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	82.4641025641026	1	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	4.12320512820513	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	"Non det. 70-80um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	82.4641025641026	1	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	4.12320512820513	"Niskin bottle"	"phytoplankton"			"Ciliophora non det Non det. 70-80um"		
	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	82.4641025641026	1	0.012126488604210067	"l"	"present"	"verified"	78	321.61	50	1000	1	4.12320512820513	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Leucocryptos marina"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	1937.34945054945	2	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	96.8674725274725	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 5-10um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"	"species"	"Occurrence"	11624.0967032967	12	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	581.204835164835	"Niskin bottle"	"phytoplankton"			"Gymnodinium sp. 5-10um"		
	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"	"species"	"Occurrence"	17436.1450549451	18	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	871.807252747253	"Niskin bottle"	"phytoplankton"			"Gymnodinium sp. 10-20um"		
	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"3-7um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	5812.04835164835	6	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	290.602417582418	"Niskin bottle"	"phytoplankton"			"Monoflagellatae"		
	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"	"species"	"Occurrence"	968.674725274725	1	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	48.4337362637363	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Gymnodinium arcticum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	968.674725274725	1	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	48.4337362637363	"Niskin bottle"	"phytoplankton"					
	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"3-7um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-195"		"Occurrence"	6780.72307692308	7	0.001032338280237869	"l"	"present"	"verified"	91	4407.47	50	1000	1	339.036153846154	"Niskin bottle"	"phytoplankton"			"Biflagellatae"		
0	"iopan.pl"	"cells/l"	"Dinophysis contracta"		"Old Dinophysis rotundata"	2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	84.5353387850467	9	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	27.051308411215	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	610.533002336449	65	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	195.370560747664	"Niskin bottle"	"microplankton"			"Thecate dinoflagellatae"		
0	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-196"	"species"	"Occurrence"	187.856308411215	20	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	60.1140186915888	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	37.571261682243	4	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	12.0228037383178	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Parafavella obtusangula"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	18.7856308411215	2	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	6.01140186915888	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	18.7856308411215	2	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	6.01140186915888	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Protoperidinium bipes"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Eutintinnus inguilinus"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	28.1784462616822	3	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	9.01710280373832	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Alexandrium"	"sp. cf. A. ostenfeldii"	"sp. cf a.ostenfeldii"	2012	"MOSJ2012"	"KB0"	"MOSJ12-196"	"species"	"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Strombidium"	"sp. cf. S. sulcatum"	"sp. cf s.sulcatum"	2012	"MOSJ2012"	"KB0"	"MOSJ12-196"	"species"	"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
0	"iopan.pl"	"cells/l"	"Parafavella gigantea"			2012	"MOSJ2012"	"KB0"	"MOSJ12-196"		"Occurrence"	9.39281542056075	1	0.10646435123285966	"l"	"present"	"verified"	107	321.61	2	200	32	3.00570093457944	"Niskin bottle"	"microplankton"					
10	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"	"species"	"Occurrence"	255.998525943396	27	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	81.9195283018868	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"			2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Eutintinnus inguilinus"			2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10		"Athecate Dinophyceae"		
10	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	37.9257075471698	4	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	12.1362264150943	"Niskin bottle"	"microplankton"	10		"Thecate dinoflagellatae"		
10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp."	"sp. 30-40um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"	"species"	"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10		"Protoperidinium sp. 30-40um"		
10	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"			2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	18.9628537735849	2	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	6.06811320754717	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Dinophysis contracta"		"Old Dinophysis rotundata"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	28.4442806603774	3	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	9.10216981132075	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf. p.pellucidum"	"sp. cf p.pellucidum"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"	"species"	"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10		"Protoperidinium sp. cf p.pellucidum"		
10	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf. P. pallidum"	"sp. cf p.pallidum"	2012	"MOSJ2012"	"KB0"	"MOSJ12-197"	"species"	"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10				
10	"iopan.pl"	"cells/l"	"Ptychocylis acuta"			2012	"MOSJ2012"	"KB0"	"MOSJ12-197"		"Occurrence"	9.48142688679245	1	0.10546935729610396	"l"	"present"	"verified"	106	321.61	2	200	32	3.03405660377358	"Niskin bottle"	"microplankton"	10				
25	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	48.7879247572816	5	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	15.6121359223301	"Niskin bottle"	"microplankton"	25		"Thecate dinoflagellatae"		
25	"iopan.pl"	"cells/l"	"Dinophysis contracta"		"Old Dinophysis rotundata"	2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	39.0303398058252	4	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	12.4897087378641	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	9.75758495145631	1	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	3.12242718446602	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf. P. pallidum"	"sp. cf p.pallidum"	2012	"MOSJ2012"	"KB0"	"MOSJ12-198"	"species"	"Occurrence"	9.75758495145631	1	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	3.12242718446602	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"			2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	9.75758495145631	1	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	3.12242718446602	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	9.75758495145631	1	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	3.12242718446602	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-198"	"species"	"Occurrence"	19.5151699029126	2	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	6.24485436893204	"Niskin bottle"	"microplankton"	25				
25	"iopan.pl"	"cells/l"	"Protoceratium reticulatum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-198"		"Occurrence"	9.75758495145631	1	0.10248437548583687	"l"	"present"	"verified"	103	321.61	2	200	32	3.12242718446602	"Niskin bottle"	"microplankton"	25				
20	"iopan.pl"	"cells/l"	"Eutintinnus inguilinus"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Parafavella obtusangula"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"	"Thecate dinoflagellatae"		
20	"iopan.pl"	"cells/l"	"Strombidium sulcatum"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"KB0"	"MOSJ12-199"	"species"	"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
20	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2012	"MOSJ2012"	"KB0"	"MOSJ12-199"	"species"	"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"	"Gymnodinium sp. 10-20um"		
20	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"			2012	"MOSJ2012"	"KB0"	"MOSJ12-199"		"Occurrence"				"l"	"present"	"incalculable"							"Handnet"	"handnet"	20	"20-0"			
0	"iopan.pl"	"cells/l"	"Didinium nasutum"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	196.904081632653	3	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	9.84520408163265	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Strombidium conicum"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	262.538775510204	4	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	13.1269387755102	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	"Non det. 70-80um"	2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"			"Ciliophora non det Non det. 70-80um"		
0	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"V12"	"MOSJ12-234"	"species"	"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Gymnodinium wulffii"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	1144.7974025974	1	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	57.2398701298701	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"3-7um"	2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	26330.3402597403	23	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	1316.51701298701	"Niskin bottle"	"phytoplankton"			"Monoflagellatae"		
0	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		"3-7um"	2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	20606.3532467532	18	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	1030.31766233766	"Niskin bottle"	"phytoplankton"			"Biflagellatae"		
0	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2012	"MOSJ2012"	"V12"	"MOSJ12-234"	"species"	"Occurrence"	93775.9574468085	50	0.0005331857051778004	"l"	"present"	"verified"	47	4407.47	50	1000	1	4688.79787234043	"Niskin bottle"	"phytoplankton"			"Dinobryon spp. cyst"	"cyst"	
0	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	2289.59480519481	2	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	114.47974025974	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"			2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	2289.59480519481	2	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	114.47974025974	"Niskin bottle"	"phytoplankton"					
0	"iopan.pl"	"cells/l"	"Cryptophyceae"	"indet."	"Non det."	2012	"MOSJ2012"	"V12"	"MOSJ12-234"		"Occurrence"	1144.7974025974	1	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	57.2398701298701	"Niskin bottle"	"phytoplankton"			"Cryptophyceae Non det."		
0	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 10-20um"	2012	"MOSJ2012"	"V12"	"MOSJ12-234"	"species"	"Occurrence"	2289.59480519481	2	0.0008735170063551198	"l"	"present"	"verified"	77	4407.47	50	1000	1	114.47974025974	"Niskin bottle"	"phytoplankton"			"Gymnodinium sp. 10-20um"		
10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"			2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	867.262921348315	12	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	43.3631460674157	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	"sp."	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	1084.07865168539	15	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	54.2039325842697	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	"sp."	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	794.991011235955	11	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	39.7495505617978	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Ciliophora"	"indet."	"Non det. 70-80um"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"	10		"Ciliophora non det Non det. 70-80um"		
10	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet.-"	"20-30um"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	144.543820224719	2	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	10		"Thecate dinoflagellatae"		
10	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp. cf. G. fusiforme"	"sp. cf g.fusiforme"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"			2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	"sp. 20-30um"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	144.543820224719	2	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	10		"Gymnodinium sp. 20-30um"		
10	"iopan.pl"	"cells/l"	"Dinophysis"	"sp. cf. D. rotundata"	"sp. cf d.rotundata"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	144.543820224719	2	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	7.22719101123596	"Niskin bottle"	"phytoplankton"	10		"Dinophysis  sp. cf. D. rotundata"		
10	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"			2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	72.2719101123596	1	0.013836634433008923	"l"	"present"	"verified"	89	321.61	50	1000	1	3.61359550561798	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Gymnodinium simplex"			2012	"MOSJ2012"	"V12"	"MOSJ12-235"		"Occurrence"	1088.26419753086	1	0.0009188945131787622	"l"	"present"	"verified"	81	4407.47	50	1000	1	54.4132098765432	"Niskin bottle"	"phytoplankton"	10				
10	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	"cyst"	2012	"MOSJ2012"	"V12"	"MOSJ12-235"	"species"	"Occurrence"	74702.8813559322	50	0.0006693182256487282	"l"	"present"	"verified"	59	4407.47	50	1000	1	3735.14406779661	"Niskin bottle"	"phytoplankton"	10		"Dinobryon spp. cyst"	"cyst"	
