"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"occurrenceRemarks"	"verbatimTaxon"	"organismRemarks"
100	60	"AT"	100	"cells/l"	"Coccolithus pelagicus"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	4798.589423	3	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	239.9294712	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Emiliania huxleyi"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	17594.82788	11	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	879.7413942	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	3199.059615	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.9529808	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 10-20um"				
100	60	"AT"	100	"cells/l"	"Heterocapsa"	"sp. cf. H.niei"	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"	"species"	"Occurrence"	3199.059615	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.9529808	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"	"species"	"Occurrence"	4798.589423	3	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	239.9294712	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Fragilariopsis oceanica"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Heterocapsa rotundata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	4798.589423	3	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	239.9294712	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Calliacantha natans"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	11196.70865	7	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	559.8354327	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Leucocryptos marina"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	3199.059615	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.9529808	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"	"species"	"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Pronoctiluca pelagica"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Lessardia elongata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"	"species"	"Occurrence"	3199.059615	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.9529808	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. cyst"	"cyst"			
100	60	"AT"	100	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"	"species"	"Occurrence"	9597.178846	6	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	479.8589423	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Chrysophyceae"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"	"Chrysophyceae indet. cyst"	"cyst"			
100	60	"AT"	100	"cells/l"	"Pseudo-nitzschia delicatissima"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	4798.589423	3	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	239.9294712	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Thalassiosira gravida"		2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
100	60	"AT"	100	"cells/l"	"Coccolithales"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-068"		"Occurrence"	1599.529808	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.97649038	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Alexandrium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Chaetoceros decipiens"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	580.6709677	4	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	29.03354839	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Chlamydomonas"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Cochlodinium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"	"Cochlodinium  sp."				
50	60	"AT"	50	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	6238.16625	3	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	311.9083125	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Dinophyceae"	"indet. 20-"	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	8317.555	4	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	415.87775	"Niskin bottle"	"phytoplankton"	"Dinophyceae indet. 20- 30um"				
50	60	"AT"	50	"cells/l"	"Emiliania huxleyi"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	8317.555	4	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	415.87775	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	4158.7775	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	693129.5833	50	0.00007213658340702285	"l"	"present"	"verified"	24	16635.11	50	1000	1	34656.47917	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
50	60	"AT"	50	"cells/l"	"Fragilariopsis cylindrus"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	12476.3325	6	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	623.816625	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gonyaulax"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gymnodinium galeatum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	6238.16625	3	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	311.9083125	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gymnodinium simplex"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	45746.5525	22	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	2287.327625	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	4158.7775	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Gyrodinium fusiforme"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	145.1677419	1	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	7.258387097	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Heterocapsa"	"sp. cf. H.niei"	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Lessardia elongata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Lohmanniella oviformis"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	4158.7775	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Mesodinium rubrum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	290.3354839	2	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	14.51677419	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Oxyrrhis"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	4158.7775	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	10396.94375	5	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	519.8471875	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Pronoctiluca pelagica"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	145.1677419	1	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	7.258387097	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"	"species"	"Occurrence"	20793.8875	10	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	1039.694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Protoperidinium bipes"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	60	"AT"	50	"cells/l"	"Pseudo-nitzschia seriata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Rhizosolenia hebetata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	435.5032258	3	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	21.77516129	"Niskin bottle"	"phytoplankton"					
50	10	"AT"	50	"cells/l"	"Strombidiidae"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	145.1677419	1	0.00688858272965646	"l"	"present"	"verified"	62	450.02	50	1000	1	7.258387097	"Niskin bottle"	"phytoplankton"	"Strombididae"				
50	60	"AT"	50	"cells/l"	"Uronema marinum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-069"		"Occurrence"	2079.38875	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Calliacantha natans"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	11522.15411	8	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	576.1077056	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Chaetoceros decipiens"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Chrysophyceae"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	2880.538528	2	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	144.0269264	"Niskin bottle"	"phytoplankton"	"Chrysophyceae indet. cyst"	"cyst"			
25	60	"AT"	25	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 10-20um"				
25	10	"AT"	25	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 30-40um"				
25	60	"AT"	25	"cells/l"	"Cochlodinium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"	"Cochlodinium  sp."				
25	10	"AT"	25	"cells/l"	"Commation"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	8641.615584	6	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	432.0807792	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Dinobryon faculiferum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	5761.077056	4	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	288.0538528	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	17283.23117	12	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	864.1615584	"Niskin bottle"	"phytoplankton"	"Flagellatae"				
25	60	"AT"	25	"cells/l"	"Fragilariopsis cylindrus"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	5761.077056	4	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	288.0538528	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium galeatum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	4320.807792	3	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	216.0403896	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
25	60	"AT"	25	"cells/l"	"Gymnodinium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	2880.538528	2	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	144.0269264	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 30-40um"				
25	60	"AT"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	7201.34632	5	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	360.067316	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Gymnodinium wulffii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	2880.538528	2	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	144.0269264	"Niskin bottle"	"phytoplankton"	"Gymnodinium  wulffii"				
25	60	"AT"	25	"cells/l"	"Heterocapsa minima"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Heterocapsa rotundata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	4320.807792	3	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	216.0403896	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Heterocapsa"	"sp. cf. H.niei"	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	2880.538528	2	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	144.0269264	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Lohmanniella oviformis"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	509.4566038	3	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	25.47283019	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Mesodinium rubrum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Micracanthodinium claytonii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Monosiga marina"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	4320.807792	3	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	216.0403896	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Oxyrrhis"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	2079388.75	50	0.00002404552780234095	"l"	"present"	"verified"	8	16635.11	50	1000	1	103969.4375	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Prorocentrum"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	37447.00087	26	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	1872.350043	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Protoperidinium bipes"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	339.6377358	2	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	16.98188679	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Protoperidinium pellucidum"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	169.8188679	1	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	8.490943396	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Pseudo-nitzschia delicatissima"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	4320.807792	3	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	216.0403896	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Pseudo-nitzschia granii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	36006.7316	25	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	1800.33658	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Rhizosolenia hebetata"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	2207.645283	13	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	110.3822642	"Niskin bottle"	"phytoplankton"					
25	60	"AT"	25	"cells/l"	"Scrippsiella"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"	"species"	"Occurrence"	1440.269264	1	0.000694314615292595	"l"	"present"	"verified"	231	16635.11	50	1000	1	72.0134632	"Niskin bottle"	"phytoplankton"					
25	10	"AT"	25	"cells/l"	"Strombidiidae"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	509.4566038	3	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	25.47283019	"Niskin bottle"	"phytoplankton"	"Strombididae"				
25	10	"AT"	25	"cells/l"	"Conticribra weissflogii"		2014	"MOSJ2014"	"HG-IVb"	"PHT-070"		"Occurrence"	2377.464151	14	0.005888627172125684	"l"	"present"	"verified"	53	450.02	50	1000	1	118.8732075	"Niskin bottle"	"phytoplankton"					
10	10	"AT"	10	"cells/l"	"Alexandrium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"	"species"	"Occurrence"	163.6436364	1	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	8.182181818	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Calliacantha natans"		2014	"MOSJ2014"	"HG-IVb"	"PHT-071"		"Occurrence"	10528.55063	5	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	526.4275316	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Chrysophyceae"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"		"Occurrence"	8422.840506	4	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	421.1420253	"Niskin bottle"	"phytoplankton"	"Chrysophyceae indet. cyst"	"cyst"			
10	10	"AT"	10	"cells/l"	"Ciliophora"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"		"Occurrence"	163.6436364	1	0.0061108395182436345	"l"	"present"	"verified"	55	450.02	50	1000	1	8.182181818	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 30-40um"				
10	60	"AT"	10	"cells/l"	"Coccolithales"	"indet."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"		"Occurrence"	31585.6519	15	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	1579.282595	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Cochlodinium"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"	"species"	"Occurrence"	4211.420253	2	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	210.5710127	"Niskin bottle"	"phytoplankton"	"Cochlodinium  sp."				
10	60	"AT"	10	"cells/l"	"Commation"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"	"species"	"Occurrence"	2105.710127	1	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	105.2855063	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Cryptomonas"	"sp."	2014	"MOSJ2014"	"HG-IVb"	"PHT-071"	"species"	"Occurrence"	12634.26076	6	0.0004748991740962338	"l"	"present"	"verified"	158	16635.11	50	1000	1	631.713038	"Niskin bottle"	"phytoplankton"					
