"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"previousIdentifications"	"lifeStage"	"taxonRank"	"add"	"foto"	"organismRemarks"	"organismScope"	"occurrenceRemarks"	"verbatimTaxon"	"col21"
1	60	"MR"	1	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	1352.448	1	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	67.6223983739837	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	6762.24	5	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	338.111991869919	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"						
1	60	"MR"	1	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	1352.448	1	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	67.6223983739837	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 7-10um"		"species"	"<10um"						
1	60	"MR"	1	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	4057.344	3	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	202.867195121951	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"							
1	60	"MR"	1	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	40573.439	30	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	2028.67195121951	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Polarella glacialis"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	1352.448	1	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	67.6223983739837	"Niskin bottle"	"microplankton"		"Polarella glacialis cyst"	"cyst"								
1	60	"MR"	1	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	1352.448	1	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	67.6223983739837	"Niskin bottle"	"microplankton"		"Prorocentrum minimum"									
1	60	"MR"	1	"cells/l"	"Protoperidinium"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	1352.448	1	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	67.6223983739837	"Niskin bottle"	"microplankton"	"sp."			"species"		"'+"					
1	10	"MR"	1	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	264.337	3	0.01134914959111968	"l"	"present"	"verified"	73	321.61	50	3700	3.7	13.2168493150685	"Niskin bottle"	"microplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
1	60	"MR"	1	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	4057.344	3	0.0007393999799219842	"l"	"present"	"verified"	246	16635.11	50	3700	3.7	202.867195121951	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"							
1	10	"MR"	1	"cells/l"	"Radiozoa"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	88.112	1	0.01134914959111968	"l"	"present"	"verified"	73	321.61	50	3700	3.7	4.40561643835617	"Niskin bottle"	"microplankton"	"indet."				"Pumeks"	"'+"					
1	10	"MR"	1	"cells/l"	"Thalassiosira bioculata"	2015	"N-ICE2015"	"Floe3"	"PHT-128"	"Occurrence"	88.112	1	0.01134914959111968	"l"	"present"	"verified"	73	321.61	50	3700	3.7	4.40561643835617	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	990.185	1	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	49.509255952381	"Niskin bottle"	"microplankton"	"sp."			"species"		"'+"					
1	10	"MR"	1	"cells/l"	"Ceratoneis closterium"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	98.957	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	3700	3.7	4.94784615384615	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	1980.37	2	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	99.0185119047619	"Niskin bottle"	"microplankton"	"indet."				"6-10um"						
1	60	"MR"	1	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	20793.888	21	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	1039.694375	"Niskin bottle"	"microplankton"	"indet."	"Flagellates"									
1	60	"MR"	1	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	1980.37	2	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	99.0185119047619	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	3960.74	4	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	198.037023809524	"Niskin bottle"	"microplankton"						"'+"					
1	60	"MR"	1	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	990.185	1	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	49.509255952381	"Niskin bottle"	"microplankton"											
1	60	"MR"	1	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	2970.555	3	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	148.527767857143	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"						
1	60	"MR"	1	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	990.185	1	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	49.509255952381	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"							
1	60	"MR"	1	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	49509.256	50	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	2475.46279761905	"Niskin bottle"	"microplankton"											
1	10	"MR"	1	"cells/l"	"Nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	197.914	2	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	3700	3.7	9.89569230769231	"Niskin bottle"	"microplankton"	"spp. frigida/neo-frigida"	"Nitzschia frigida/neo-frigida"		"species"							
1	10	"MR"	1	"cells/l"	"Nitzschia longissima"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	98.957	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	3700	3.7	4.94784615384615	"Niskin bottle"	"microplankton"											
1	10	"MR"	1	"cells/l"	"Pennales"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	395.828	4	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	3700	3.7	19.7913846153846	"Niskin bottle"	"microplankton"	"indet."	"Pennales indet. >30um"									
1	10	"MR"	1	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	395.828	4	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	3700	3.7	19.7913846153846	"Niskin bottle"	"microplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
1	60	"MR"	1	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	3960.74	4	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	198.037023809524	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"							
1	60	"MR"	1	"cells/l"	"Teleaulax"	2015	"N-ICE2015"	"Floe3"	"PHT-129"	"Occurrence"	990.185	1	0.00100991216769832	"l"	"present"	"verified"	336	16635.11	50	3700	3.7	49.509255952381	"Niskin bottle"	"microplankton"	"sp."			"species"	"11-15um ogromny"	"'+"					
100	60	"MR"	100	"cells/l"	"Dinobryon"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1421.804	1	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	71.0902136752137	"Niskin bottle"	"microplankton"	"sp."	"Dinobryon sp. statospores"	"statospores"	"species"							
100	60	"MR"	100	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1421.804	1	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	71.0902136752137	"Niskin bottle"	"microplankton"	"indet. encysting"				"cell w otoczce"						
100	60	"MR"	100	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	21327.064	15	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	1066.35320512821	"Niskin bottle"	"microplankton"	"indet."	"Flagellates"									
100	60	"MR"	100	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1472.134	1	0.0006792861604161318	"l"	"present"	"verified"	226	16635.11	50	3700	3.7	73.6066814159292	"Niskin bottle"	"microplankton"											
100	60	"MR"	100	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	7109.021	5	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	355.451068376068	"Niskin bottle"	"microplankton"											
100	60	"MR"	100	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	2843.609	2	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	142.180427350427	"Niskin bottle"	"microplankton"						"'+"					
100	60	"MR"	100	"cells/l"	"Gyrodinium estuariale"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1421.804	1	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	71.0902136752137	"Niskin bottle"	"microplankton"						"'+"					
100	60	"MR"	100	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	5687.217	4	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	284.360854700855	"Niskin bottle"	"microplankton"	"sp."			"species"							
100	60	"MR"	100	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1421.804	1	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	71.0902136752137	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"							
100	60	"MR"	100	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	61137.584	43	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	3056.87918803419	"Niskin bottle"	"microplankton"											
100	10	"MR"	100	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	204.197	2	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	3700	3.7	10.2098412698413	"Niskin bottle"	"microplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"		"'+"					
100	60	"MR"	100	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	2843.609	2	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	142.180427350427	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"		"'+"					
100	60	"MR"	100	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-130"	"Occurrence"	1421.804	1	0.0007033316882184728	"l"	"present"	"verified"	234	16635.11	50	3700	3.7	71.0902136752137	"Niskin bottle"	"microplankton"	"indet."	"Thecate dinophyceae"			"10-20um"						
50	40	"MR"	50	"cells/l"	"Euglenoidea"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	780.083	2	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	39.0041592920354	"Niskin bottle"	"microplankton"	"indet."										
50	40	"MR"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	1170.125	3	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	58.5062389380531	"Niskin bottle"	"microplankton"	"indet."	"Flagellates"									
50	40	"MR"	50	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	780.083	2	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	39.0041592920354	"Niskin bottle"	"microplankton"											
50	40	"MR"	50	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	1950.208	5	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	97.5103982300885	"Niskin bottle"	"microplankton"											
50	40	"MR"	50	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	1950.208	5	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	97.5103982300885	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"	"'+"					
50	40	"MR"	50	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	780.083	2	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	39.0041592920354	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"							
50	40	"MR"	50	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	100490.316	57	0.0005672188352955323	"l"	"present"	"verified"	50	4407.47	50	3700	3.7	5024.5158	"Niskin bottle"	"microplankton"											
50	10	"MR"	50	"cells/l"	"Pennales"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	100.503	1	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	3700	3.7	5.02515625	"Niskin bottle"	"microplankton"	"indet."	"Pennales indet. >30um"									
50	40	"MR"	50	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	780.083	2	0.0025638291355358058	"l"	"present"	"verified"	226	4407.47	50	3700	3.7	39.0041592920354	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"		"'+"					
50	10	"MR"	50	"cells/l"	"Thalassiosira bioculata"	2015	"N-ICE2015"	"Floe3"	"PHT-131"	"Occurrence"	201.006	2	0.00994993936755698	"l"	"present"	"verified"	64	321.61	50	3700	3.7	10.0503125	"Niskin bottle"	"microplankton"						"'+"					
25	40	"MR"	25	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	805.017	2	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	40.2508675799087	"Niskin bottle"	"microplankton"	"indet."										
25	40	"MR"	25	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	805.017	2	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	40.2508675799087	"Niskin bottle"	"microplankton"	"indet. encysting"				"Złote (cysta Polarella glacialis)"	"'+"					
25	40	"MR"	25	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"	"indet."	"Dinophyceae indet. 40-50um"			"41um"	"'+"					
25	40	"MR"	25	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	805.017	2	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	40.2508675799087	"Niskin bottle"	"microplankton"	"indet. encysting"				"cell w otoczce"	"'+"					
25	40	"MR"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	2415.052	6	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	120.752602739726	"Niskin bottle"	"microplankton"	"indet."	"Flagellates"									
25	40	"MR"	25	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"											
25	40	"MR"	25	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	2415.052	6	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	120.752602739726	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"	"'+"					
25	40	"MR"	25	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	1207.526	3	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	60.376301369863	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"		"'+"					
25	40	"MR"	25	"cells/l"	"Eukaryota"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	1207.526	3	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	60.376301369863	"Niskin bottle"	"microplankton"	"incertae sedis"	"Incertains taxa"			"Sprężynka (cell)"	"'+"					
25	40	"MR"	25	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"											
25	40	"MR"	25	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	106179.959	53	0.0004991525750600685	"l"	"present"	"verified"	44	4407.47	50	3700	3.7	5308.99795454545	"Niskin bottle"	"microplankton"											
25	40	"MR"	25	"cells/l"	"Navicula"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"	"sp."	"Navicula sp. >30um"		"species"		"'+"					
25	40	"MR"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	1610.035	4	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	80.5017351598174	"Niskin bottle"	"microplankton"					"bad shape"						
25	40	"MR"	25	"cells/l"	"Protoperidinium brevipes"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"						"'+"					
25	40	"MR"	25	"cells/l"	"Protoperidinium"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	402.509	1	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	20.1254337899543	"Niskin bottle"	"microplankton"	"sp."			"species"	"20um"						
25	10	"MR"	25	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	408.394	4	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	3700	3.7	20.4196825396825	"Niskin bottle"	"microplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
25	40	"MR"	25	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	1207.526	3	0.0024844184985944313	"l"	"present"	"verified"	219	4407.47	50	3700	3.7	60.376301369863	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"							
25	10	"MR"	25	"cells/l"	"Rhizosolenia hebetata"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	102.098	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	3700	3.7	5.10492063492064	"Niskin bottle"	"microplankton"						"'+"					
25	10	"MR"	25	"cells/l"	"Thalassiosira bioculata"	2015	"N-ICE2015"	"Floe3"	"PHT-132"	"Occurrence"	102.098	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	3700	3.7	5.10492063492064	"Niskin bottle"	"microplankton"											
5	40	"MR"	5	"cells/l"	"Dinobryon"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	831.598	2	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	41.5799056603774	"Niskin bottle"	"microplankton"	"sp."	"Dinobryon sp. statospores"	"statospores"	"species"							
5	40	"MR"	5	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"											
5	40	"MR"	5	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	831.598	2	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	41.5799056603774	"Niskin bottle"	"microplankton"	"indet. encysting"				"Złote (cysta Polarella glacialis)"	"'+"					
5	40	"MR"	5	"cells/l"	"Dinophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	831.598	2	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	41.5799056603774	"Niskin bottle"	"microplankton"	"indet. encysting"				"cell w otoczce"	"'+"					
5	40	"MR"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	831.598	2	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	41.5799056603774	"Niskin bottle"	"microplankton"	"indet."	"Flagellates"									
5	40	"MR"	5	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"	"'+"					
5	40	"MR"	5	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"	"sp. cf. H. niei"			"species"							
5	40	"MR"	5	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	36965.877	52	0.0014067027115329204	"l"	"present"	"verified"	124	4407.47	50	3700	3.7	1848.29387096774	"Niskin bottle"	"microplankton"						"'+"					
5	10	"MR"	5	"cells/l"	"Nitzschia"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	207.49	2	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	3700	3.7	10.3745161290323	"Niskin bottle"	"microplankton"	"spp. frigida/neo-frigida"	"Nitzschia frigida/neo-frigida"		"species"							
5	40	"MR"	5	"cells/l"	"Protoperidinium brevipes"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"											
5	40	"MR"	5	"cells/l"	"Protoperidinium monacanthum"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"						"'+"					
5	40	"MR"	5	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	2078.995	5	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	103.949764150943	"Niskin bottle"	"microplankton"	"sp. cf. P. nansenii"			"species"		"'+"					
5	40	"MR"	5	"cells/l"	"Radiozoa"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	415.799	1	0.0024050078616530573	"l"	"present"	"verified"	212	4407.47	50	3700	3.7	20.7899528301887	"Niskin bottle"	"microplankton"	"indet."					"'+"					
5	10	"MR"	5	"cells/l"	"Thalassiosira bioculata"	2015	"N-ICE2015"	"Floe3"	"PHT-133"	"Occurrence"	933.706	9	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	3700	3.7	46.6853225806452	"Niskin bottle"	"microplankton"						"'+"					
100	60	"MR"	100	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe3"	"PHT-134"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"indet."				"6-10um"						
100	60	"MR"	100	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-134"	"Occurrence"	6960.297	5	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	348.014853556485	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
100	60	"MR"	100	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"	"Floe3"	"PHT-134"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
100	60	"MR"	100	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-134"	"Occurrence"	5568.238	4	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	278.411882845188	"Niskin bottle"	"phytoplankton"											
100	60	"MR"	100	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-134"	"Occurrence"	2784.119	2	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	139.205941422594	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"						
